timestamp,pv1_current,pv1_voltage,pv1_power,meter_active_power,inverter_temperature,string1,string2,string3
2023-01-01 00:00:00,0.0,337.9983745390761,0.0,0.0,51.645072214311256,10.887437326203136,9.84310084164741,9.758075714675696
2023-01-01 00:15:00,0.0,379.9376698186652,91.59628086021071,89.27904616432973,40.092320336690605,11.34336665768797,10.418402169827583,10.153113903374518
2023-01-01 00:30:00,0.0,338.91833851131287,0.0,0.0,38.838885757260485,9.014471148437902,11.574435543404931,9.92536189907144
2023-01-01 00:45:00,0.0,304.88211663541836,101.45080303277749,89.86519827358251,37.90601265362316,11.016525903179682,11.562766528881662,11.87184608353182
2023-01-01 01:00:00,0.0,363.5961679990612,1.0192915306325905,0.8904748026503659,39.00177221764893,9.57325599993198,11.57127556622581,8.31415828339231
2023-01-01 01:15:00,0.0,367.12210234300085,0.0,0.0,40.343707782343834,8.514908606532986,9.667669836771825,9.060066647716505
2023-01-01 01:30:00,0.0,381.4220920832104,160.04017554481237,140.64479470832714,52.37499633081018,8.014588309730053,10.998423527120211,11.874515125798176
2023-01-01 01:45:00,0.0,339.8866080661132,0.0,0.0,50.40008826504865,10.9750302105485,8.933083438976809,9.781210184836116
2023-01-01 02:00:00,0.0,308.6071076207677,0.0,0.0,35.03688633836483,8.744976315513751,11.324707954118129,10.284629808549541
2023-01-01 02:15:00,0.0,355.3062277694553,90.91179275980095,87.8611091399992,52.48238284196196,8.204774536841303,9.366889225597276,8.32410217723383
2023-01-01 02:30:00,0.0,312.0997382577507,0.0,0.0,36.57624599403955,9.988836350158564,9.855649847841986,9.136203519849614
2023-01-01 02:45:00,0.0,301.707532302431,0.0,0.0,48.10531235093745,9.386792138517665,11.565566592775102,8.158606794646063
2023-01-01 03:00:00,0.0,377.85834718513456,115.79799736368766,99.36043084152425,38.029495364336526,10.767226817906865,11.22295980637673,8.550019369951153
2023-01-01 03:15:00,0.0,340.3410600338384,0.0,0.0,36.24551621021912,8.429457181563501,11.81004482055669,10.533259271152817
2023-01-01 03:30:00,0.0,352.5005172062436,86.46224253864992,74.18741549458089,50.19541395042356,8.53061267852079,9.453891959311111,11.054489855413056
2023-01-01 03:45:00,0.0,366.2849202768534,4.616237177802067,3.98766613038529,44.34406227711686,9.616430833202404,8.604341078630329,11.480339507599044
2023-01-01 04:00:00,0.0,340.10276667112385,0.0,0.0,46.981250266223185,10.081632686275675,11.64164169231244,9.0058575221849
2023-01-01 04:15:00,0.0,305.1131592477396,60.72824196741966,55.02532207319067,43.50706037594918,11.29677567488649,9.972617548437453,9.331455366412236
2023-01-01 04:30:00,0.0,325.27436577079607,0.0,0.0,36.34343725015684,10.342500763739757,11.55760316436233,10.27759350976263
2023-01-01 04:45:00,0.0,319.4341191337945,0.0,0.0,49.792363325739494,11.610389780583928,10.928294370933113,8.33474345387178
2023-01-01 05:00:00,0.0,397.7394020824265,0.0,0.0,51.40702242337653,8.871071344553435,11.499211622088144,11.226873040755576
2023-01-01 05:15:00,0.0,373.95054540254597,0.0,0.0,35.828410861774,10.384878063993536,10.61889174281686,9.933168234835275
2023-01-01 05:30:00,0.0,345.1549998263192,40.302488218273794,36.15993890593608,42.51434393967879,10.620953639170393,11.249488054882642,11.862030210778554
2023-01-01 05:45:00,0.0,306.33673964575144,0.0,0.0,46.146330741403204,10.903220206861283,8.481343995378431,8.469264036102839
2023-01-01 06:00:00,0.0,311.58505224782704,0.0,0.0,47.103668455338344,11.954602792914649,11.873178756850661,8.53316152376759
2023-01-01 06:15:00,0.6691417073544671,381.2899569271415,280.48782597082317,239.75735909822626,46.56305882282598,9.872135289648375,8.72391689056726,9.394309136468285
2023-01-01 06:30:00,1.0548377670675868,394.5449093837001,427.1653284477532,396.4250392741452,48.85881307804259,9.477278319451578,8.098011071590513,8.827048797514754
2023-01-01 06:45:00,2.576264912789128,303.13501844753284,508.4783001736256,448.6322583027587,54.33632404839046,11.408826700615311,10.123229499777139,10.78636059517703
2023-01-01 07:00:00,1.4410257170259715,391.0397122688276,1416.7168632827747,1314.381076959526,42.81173042257422,8.707163620341262,10.847649051263097,11.787241830379749
2023-01-01 07:15:00,4.390164882100427,338.0563713385992,1044.6667852634014,971.3690684417243,46.13247133911179,8.148112389119092,10.86567373700195,8.359618039820468
2023-01-01 07:30:00,4.6812248080348455,321.3632660653674,1466.7412489483863,1401.02998675077,48.98157258927998,9.774356214125334,9.356931380624212,8.968945332449884
2023-01-01 07:45:00,4.1851760987235815,310.22323574131906,2114.5380805966497,1860.555875391197,46.8484764415561,8.988823418146408,11.015327345605273,8.95159259213058
2023-01-01 08:00:00,7.122336951062538,377.1748941953195,2238.0281639222467,2037.166038181469,42.73502060018363,9.586101605020364,11.370240217491691,10.03629225584885
2023-01-01 08:15:00,6.679278105286594,346.8910485181814,2563.4762303469765,2499.505588399358,47.48158575899653,11.944333245785284,10.440046969493718,9.808101769595199
2023-01-01 08:30:00,8.711652120347239,383.24237819352567,2198.6059090315252,2076.6409499218457,48.00223060880323,9.393952920877009,9.543968028880393,10.907464824903286
2023-01-01 08:45:00,6.412730008667525,322.61571534249623,3305.2191410656915,3228.520522945177,46.699369506526736,10.83186283357352,10.454298336664856,10.930524883297565
2023-01-01 09:00:00,6.738537420022102,367.85680368324245,3226.3107916964314,3131.3202739754556,39.10221321504741,9.00160803900186,11.448921601405294,10.291017853822456
2023-01-01 09:15:00,7.7495334158686955,311.8121704866128,3428.811941115948,3186.728620576017,45.11962716304864,9.213691775064703,11.601887043348054,10.36408903676805
2023-01-01 09:30:00,4.485831642969999,308.97506841347695,3539.570961074448,3130.081345958723,52.68713619521401,8.972620773841031,8.126066508517994,11.369265559545871
2023-01-01 09:45:00,11.711201690892365,313.33998503617516,3538.6739567411564,3356.0788772832257,52.37203756064487,10.288643480903005,8.489594233523903,9.587745751009766
2023-01-01 10:00:00,10.11272631154108,380.8901300560307,2670.0216089114015,2511.837518923739,50.015758499920224,8.904434344785734,8.018056191711498,8.04937179318431
2023-01-01 10:15:00,10.023321308442434,365.561973543264,4015.2717780150183,3720.3730157937457,48.943910288744505,10.873456410647062,9.969768729439284,8.85212115501103
2023-01-01 10:30:00,13.178804652188212,316.59638919336584,4181.992650049747,3934.0749241325507,38.065582755209014,10.721096794143055,9.745563709921052,8.1414484427529
2023-01-01 10:45:00,14.143700460114136,338.47722106851853,3346.857661941601,3111.795243712287,44.18929329008898,9.685078703957611,10.183206647166863,9.573984891196181
2023-01-01 11:00:00,6.40788809026496,376.3686009756457,4247.340258940756,3897.0165465647033,37.21902619494988,8.102308084151222,10.734586927869106,9.431342501718673
2023-01-01 11:15:00,12.249978580628628,328.56743894138873,4138.158538817184,3741.2024226730528,51.3456889927204,8.090604528905473,9.46313496775161,8.394519738138381
2023-01-01 11:30:00,10.707060938119534,392.1263712313096,4048.151834079423,3464.4572764782783,40.82086412879502,10.131227268435733,8.834309075053381,11.02010236346986
2023-01-01 11:45:00,9.589396198420216,391.4602791350257,3629.0111462750683,3493.066318324553,50.33731728498188,11.356795314226762,9.57928151354264,10.212242936022411
2023-01-01 12:00:00,14.776126016471455,355.29008256947236,3321.7973869836806,3197.29733686519,51.291577830178056,10.395494685503959,8.036044002747273,8.902806822793657
2023-01-01 12:15:00,13.473719944001555,363.1974269152115,3484.1901881603276,3230.632259596304,52.849921948230815,9.742601846340296,11.317786707422371,11.03650430346244
2023-01-01 12:30:00,11.865116220786595,365.321835338783,4508.28235879417,3989.0407563035487,50.07660156975527,11.52847533392997,9.534905198987774,10.671724768167982
2023-01-01 12:45:00,8.657157921428297,325.8468457755076,3587.2658584889286,3062.294739115357,46.29458001014763,8.787981796107111,10.491153369794798,8.766380559195516
2023-01-01 13:00:00,11.263089272398833,336.5321388723987,3021.69356992826,2569.0007975263447,46.96369829453393,9.437697717265214,9.298902490025737,11.931553322558445
2023-01-01 13:15:00,9.769422500214457,313.59411104898845,4720.719769004989,4057.3545999303064,41.41164553645238,10.261237807482454,10.459249555359925,8.709704263422108
2023-01-01 13:30:00,6.923261730269923,392.4871341653869,3358.3612437253596,3011.728734939934,38.539923827808906,9.166677876593544,10.161741574354853,11.086801055833135
2023-01-01 13:45:00,8.523711027911245,372.3849438695552,4024.547782904197,3519.432718748755,37.6127240964756,11.990849927439925,8.834237319542648,11.873145932440444
2023-01-01 14:00:00,6.167936572553953,304.63562663326474,4005.1223729417356,3542.360725959549,38.640470422335426,9.80928366774098,10.50129609937828,10.90200872084666
2023-01-01 14:15:00,8.318190733309134,354.93874500979166,3388.6829244822748,3188.6010183662397,53.67903774805695,8.206888893364608,8.438489677424569,10.663108277400728
2023-01-01 14:30:00,9.680799535016114,334.3073734737959,3422.3580538539104,3335.7363599427526,38.28866508401367,8.704333675009686,9.924343387313417,11.613285787274952
2023-01-01 14:45:00,4.034719936004941,381.5287877061409,3691.1981631442254,3236.74101822455,49.474748898570994,10.129923473098735,10.879512235957169,9.07652877554269
2023-01-01 15:00:00,8.947585732350811,334.3800087833513,3216.93614924932,2929.1288114342265,38.692570866294496,10.200224798742436,10.196250887330638,9.108623001863274
2023-01-01 15:15:00,3.4285586250787987,364.4150124600895,2632.3090576208306,2576.747126149185,54.50579540431548,11.936577068778778,10.985084269817435,10.564641554817554
2023-01-01 15:30:00,6.192794281522279,316.57403334565726,2378.157733094306,2309.471000865418,42.33169070951395,10.399865673705074,9.092650350780712,11.528551118766192
