timestamp,pv1_current,pv1_voltage,pv1_power,meter_active_power,inverter_temperature,string1,string2,string3
2023-01-01 00:00:00,0.0,392.7900629862027,0.0,0.0,46.985985740127774,9.952964517733722,11.978020416882234,11.406204468197469
2023-01-01 00:15:00,0.0,382.83781456016465,0.0,0.0,45.2741571043061,9.035554967882018,8.048036652337057,8.222188933950584
2023-01-01 00:30:00,0.0,332.2978733363808,0.0,0.0,40.76369051919059,11.01809322970226,10.163679253149194,8.594966039485989
2023-01-01 00:45:00,0.0,323.72543636571373,36.73655068161781,35.91606924673343,35.12928715579421,10.8865185440188,10.294666390196038,10.307158833988945
2023-01-01 01:00:00,0.0,326.26336123660735,91.35846262332494,78.79777432008188,44.924784438016275,8.563540482281596,11.656835158723247,10.957645821826766
2023-01-01 01:15:00,0.0,350.4421039715213,0.0,0.0,40.712519771244864,11.508109085046549,10.024021339067751,8.305006257385013
2023-01-01 01:30:00,0.0,374.4049451228578,149.26885689595218,139.0350290244119,49.6921660142107,8.72389225591201,10.17480567857967,11.68305925648928
2023-01-01 01:45:00,0.0,350.3219207182962,0.0,0.0,35.47892530540967,11.18903610259243,9.886611205313555,11.894430595202795
2023-01-01 02:00:00,0.0,306.7796395828113,0.0,0.0,46.69655622611582,9.82792143851202,9.075617218245926,10.423800692030845
2023-01-01 02:15:00,0.0,372.3580700439981,0.0,0.0,53.82948475012131,9.313089174232605,8.224116532995655,9.924973821507347
2023-01-01 02:30:00,0.0,380.5970128670954,0.0,0.0,38.48818534222999,8.632957050696854,9.634630728839344,10.965579889118999
2023-01-01 02:45:00,0.0,328.949786511972,88.40453963610497,78.44467505735736,44.43298981501191,8.670457024586518,8.210365884962714,9.31342940930882
2023-01-01 03:00:00,0.0,366.41257392833506,73.68438970924333,71.63765018052189,36.82843983634277,10.647562218803602,10.201969877863672,9.973057736420426
2023-01-01 03:15:00,0.0,342.65919010543934,0.0,0.0,47.51363824522706,10.201721551788483,9.229174572969173,11.664604107257606
2023-01-01 03:30:00,0.0,388.91193557274426,6.699071722487192,6.5411537188430415,46.01063361192451,8.488341686604931,10.13440960610171,11.822621700966135
2023-01-01 03:45:00,0.0,384.522555816074,51.59392177040994,44.10672994499177,43.14731048425665,8.450791441753301,8.537187857580747,11.70827646420474
2023-01-01 04:00:00,0.0,352.5431998309642,0.0,0.0,45.427540429474824,8.289242299091166,11.730519862957438,9.049792267855361
2023-01-01 04:15:00,0.0,369.1505545813594,0.0,0.0,52.931493169380204,10.975069389494177,11.57808497419974,8.929876160867053
2023-01-01 04:30:00,0.0,388.3349701022104,79.42646796218271,67.62767379918338,38.92588604622134,10.847528340917156,8.759986036809138,9.190658023717257
2023-01-01 04:45:00,0.0,349.5717010078275,0.0,0.0,35.45129023410694,8.233723963418301,9.37377713317604,9.76524444955384
2023-01-01 05:00:00,0.0,331.3250740488822,29.355793216662928,27.542805197809642,52.233297693982024,10.241080302387893,10.453971087407918,9.256669651167854
2023-01-01 05:15:00,0.0,375.3666137909581,0.0,0.0,46.54234164775813,8.33870462097076,8.382744829223626,9.496851182956231
2023-01-01 05:30:00,0.0,322.0066254784692,46.642998243352636,42.73293659260555,52.81316910923685,11.614983082435767,9.418271284464604,10.482547808483037
2023-01-01 05:45:00,0.0,338.8531148006042,0.0,0.0,46.93890446826345,11.62846967672053,9.004449147276024,11.050102708375903
2023-01-01 06:00:00,0.0,386.5727237106794,0.0,0.0,51.203221799194054,10.79293195925252,11.662066914866786,10.942232793071668
2023-01-01 06:15:00,0.3856510108034931,372.4422340269315,415.3892528789245,374.3910726337201,43.59346726710296,11.7047556857578,11.41004254515682,11.257694268316609
2023-01-01 06:30:00,1.092972920188675,340.3811005247499,370.2447359229633,332.63563184503136,49.99719862576538,11.245812121654762,10.319330965067454,8.12873761286161
2023-01-01 06:45:00,1.1504494218381303,321.4744502408357,704.8900467107354,640.9182128032705,53.26082933779712,11.314154303708197,10.081385347486297,8.190935158715025
2023-01-01 07:00:00,3.7827535073167198,335.59683908322364,1103.1704010660471,963.0847349862579,46.442459274444126,10.278831402279733,11.72290317818159,11.157531842754517
2023-01-01 07:15:00,4.2020548557075905,328.4104149227433,1109.0441225080108,1034.0950313516844,38.61570301124759,9.224236792864703,11.729711131915261,10.132315289298528
2023-01-01 07:30:00,3.6723555624709525,317.6089287943854,1511.4628136801948,1356.2958394227103,40.37595230060396,8.871196460465686,11.877320501406642,10.31256269504848
2023-01-01 07:45:00,3.2004122333720804,374.33329135656567,1483.8758382745912,1425.7190276632182,38.972891537948115,9.308800088155717,8.50151553643275,8.210347440857507
2023-01-01 08:00:00,7.16727552624926,325.20698868501717,1607.9332430183365,1524.8864589517048,39.93714055191466,10.513981720356249,8.64223124305268,9.021255204685083
2023-01-01 08:15:00,4.692327274955964,345.4167470167764,2790.3663778666505,2593.2736240092604,41.12830898702073,8.690626143329595,10.706946794719546,10.553417219541911
2023-01-01 08:30:00,4.023818271865234,338.58594468361093,3019.6075152560143,2709.633597883717,46.10267573506377,9.034560946549286,10.165737906439379,11.436727560442705
